lokacija2;kvadratura;sprat;broj_soba;parking;lift;terasa;cena
5.90221;91;4;4;0;0;1;87000
9.83685;92;3;4;0;0;1;100000
5.90221;96;0;4;1;0;1;110000
0.75072;125;4;4;0;1;1;429000
9.83685;90;2;4;1;1;1;123000
0.75072;125;4;4;0;1;1;429000
0.75072;125;4;4;1;1;1;399000
5.90221;64;4;4;0;0;1;71500
5.90221;95;4;4;0;0;1;84000
5.90221;73;4;4;0;0;1;71500
5.90221;100;4;4;0;0;0;120000
6.76837;117;3;4;0;0;1;180000
0.75072;115;1;4;0;1;1;460000
9.83685;90;2;4;1;1;1;123000
0.75072;179;6;4;0;1;1;447000
0.75072;115;1;4;0;1;1;460000
5.97639;78;0;4;0;0;1;75000
0.75072;140;3;4;0;1;1;450000
2.82883;79;4;4;1;1;1;139950
7.0763;91;4;4;0;0;1;83000
4.23096;75;1;4;1;0;1;138750
3.8586;64;0;4;0;0;0;67000
4.16136;59;4;4;0;0;0;86000
6.89724;101;3;4;1;1;1;175000
0.75072;152;4;4;0;1;1;490000
4.16136;101;3;4;1;1;1;175000
6.89724;101;3;4;1;1;1;175000
0.75072;91;2;4;0;1;1;330000
4.23096;86;2;4;1;0;1;147000
4.23096;85;1;4;1;0;1;145000
4.29517;84;2;4;1;0;1;70000
6.89724;92;3;4;0;1;1;179000
6.89724;106;2;4;0;0;1;170000
4.16136;96;0;4;0;0;1;170000
5.97639;95;3;4;1;0;1;58000
4.16136;96;0;4;0;0;0;170000
0.75072;108;3;4;0;0;1;320000
4.16136;101;0;4;0;1;1;160500
0.75072;120;5;4;0;1;1;319000
4.16136;101;3;4;0;1;1;175000
0.34884;160;3;4;0;1;0;485000
6.89724;94;1;4;0;1;1;170064
6.89724;113;2;4;0;0;1;195000
6.89724;83;6;4;0;1;1;156650
4.16136;124;4;4;0;0;1;180000
0.75072;117;2;4;0;0;1;295000
4.16136;102;1;4;1;1;1;152900
6.89724;113;2;4;0;0;1;195000
6.89724;105;2;4;0;0;1;170000
6.89724;92;2;4;1;1;1;202400
6.89724;145;4;4;1;1;1;200000
6.89724;92;5;4;1;1;1;202400
4.23096;86;2;4;1;0;1;147000
4.23096;81;11;4;0;1;1;140000
0.75072;104;2;4;0;1;1;275000
0.75072;92;1;4;0;0;1;279900
6.89724;106;2;4;1;1;1;222600
2.82883;86;1;4;1;1;1;153475
2.82883;110;2;4;0;0;1;140000
2.82883;79;4;4;1;1;1;138250
4.23096;86;2;4;1;0;1;147000
0.75072;83;2;4;0;1;1;285000
0.75072;82;2;4;0;1;1;285000
0.75072;100;0;4;0;0;1;250000
2.82883;86;6;4;0;0;0;168822
2.82883;86;2;4;0;0;0;168822
2.82883;99;4;4;0;1;1;145000
2.82883;79;4;4;0;1;1;152075
0.75072;84;1;4;0;0;1;350000
0.75072;104;2;4;0;1;1;275000
3.72306;120;3;4;0;0;1;195000
0.75072;105;4;4;1;1;1;229000
2.82883;75;4;4;0;1;1;164530
3.72306;82;3;4;0;0;1;168000
9.83685;89;2;4;0;1;1;95000
9.83685;78;10;4;0;0;0;75000
2.50798;132;2;4;0;0;0;180000
4.5799;98;8;5;0;1;1;170000
2.48347;250;0;4;1;0;1;376000
4.23096;226;3;6;0;0;1;361000
4.77334;33;4;1;1;1;0;107000
4.23096;77;1;3;0;0;1;119000
0.75072;98;1;4;0;0;1;205000
3.72306;90;2;4;1;0;1;175000
3.72306;82;2;4;0;1;1;157440
3.72306;84;1;4;0;1;0;176400
0.75072;104;4;4;1;1;1;200000
0.75072;103;2;4;1;0;1;205000
4.69823;114;1;4;1;1;1;399000
4.23096;82;6;3;1;1;1;129000
4.5799;98;8;5;0;1;1;170000
5.63327;226;5;6;0;1;1;330000
0.75072;80;6;4;0;0;1;198000
4.23096;66;2;3;0;0;1;107500
0.75072;97;2;4;0;1;1;199000
3.72306;104;0;4;1;0;1;150000
3.72306;115;1;4;0;0;1;150000
3.72306;55;2;4;1;1;1;145000
0.75072;103;1;4;0;1;1;195000
4.69823;127;1;4;1;1;1;380000
4.23096;66;0;3;0;1;1;138000
4.69823;113;1;4;1;1;1;380000
4.69823;245;0;4;1;0;1;420000
4.23096;81;0;3;0;0;1;100000
4.23096;70;1;3;0;0;1;110000
3.72306;100;3;4;1;1;1;140000
4.69823;145;2;4;1;1;1;355000
4.23096;82;5;3;1;1;1;148000
0.75072;111;1;4;0;1;1;185000
4.69823;190;2;4;1;0;1;437000
4.23096;60;3;3;1;1;1;109000
3.72306;79;3;4;0;1;1;129000
0.75072;85;2;4;0;1;1;185000
4.69823;155;4;4;1;1;1;450000
4.23096;66;3;3;0;1;1;158000
4.23096;82;1;3;1;0;1;160000
4.69823;209;4;4;1;1;1;451000
3.92202;137;3;4;1;0;1;411000
3.92202;121;1;4;0;1;1;426000
8.01105;98;0;4;1;0;1;125000
3.92202;135;0;4;1;1;0;450000
4.23096;74;4;3;1;1;1;163328
4.23096;66;2;3;0;0;0;107500
4.23096;64;0;3;0;0;1;127900
3.92202;210;2;4;0;0;1;386000
2.50798;85;1;4;1;0;1;133500
4.23096;72;5;3;1;1;1;158642
4.5799;98;8;5;0;1;1;170000
4.5799;98;8;5;0;1;1;170000
3.72306;120;3;4;0;1;1;195000
3.72306;77;4;4;0;1;1;180000
4.5799;102;8;5;1;1;1;170000
3.92202;135;2;4;1;0;1;370000
3.92202;135;2;4;0;0;1;365000
2.50798;81;1;4;1;0;1;133650
2.50798;86;2;4;1;0;1;147000
2.50798;86;2;4;1;0;1;147000
2.50798;81;1;4;1;0;1;133650
3.72306;94;3;4;0;0;1;180000
3.72306;120;3;4;0;1;1;195000
4.23096;105;2;3;1;0;1;195000
5.09173;26;7;1;0;1;0;52000
3.1644;74;4;3;0;1;1;175000
3.92202;146;2;4;1;1;1;345000
3.92202;174;1;4;1;0;1;349900
3.92202;200;0;4;1;1;1;330000
6.76837;63;4;3;0;1;1;97000
4.23096;83;1;3;1;1;1;187850
0.70141;133;4;5;0;1;1;270000
5.09173;86;5;3;0;1;1;189000
4.20186;24;2;1;0;1;0;58900
3.1644;76;1;3;1;1;1;173000
3.75851;78;1;3;0;1;1;175000
2.75254;71;2;3;0;1;1;160000
6.76837;63;4;3;0;1;1;97000
6.76837;55;0;3;0;1;1;93000
6.76837;65;0;3;0;1;1;94800
3.92202;133;2;4;1;0;1;310000
6.76837;63;4;3;0;1;1;97000
3.1644;74;2;3;0;1;1;195000
5.29349;70;4;3;0;0;1;180000
3.1644;81;7;3;0;1;1;177000
4.97536;100;4;3;0;0;1;195000
3.1644;76;1;3;0;1;0;173000
3.1644;82;1;3;1;1;1;179000
2.75254;80;2;3;1;1;1;160000
2.75254;76;2;3;0;1;1;160000
2.75254;71;2;3;0;1;1;160000
2.75254;80;5;3;0;1;1;159000
3.92202;117;1;4;1;0;1;295000
3.92202;132;2;4;0;1;1;290400
3.1644;87;2;3;0;1;1;194900
4.97536;100;4;3;1;0;1;195000
3.92202;132;3;4;1;1;1;290444
3.92202;132;4;4;1;1;1;290444
4.97536;100;4;3;0;0;1;195000
4.97536;100;4;3;0;0;0;195000
4.97536;100;4;3;1;0;1;195000
3.1644;87;6;3;0;1;1;193500
3.1644;78;2;3;0;1;1;195000
3.1644;78;2;3;1;1;1;195000
3.1644;74;2;3;0;0;0;195000
5.50949;81;3;3;1;1;0;172375
6.76837;63;4;3;0;1;1;97000
3.1644;75;2;3;0;1;1;170000
0.70141;126;2;5;0;0;1;277000
0.70141;101;4;5;0;1;1;265000
0.70141;90;1;5;0;0;1;250000
0.70141;116;0;5;0;0;1;299999
4.21879;23;6;1;1;1;0;53000
5.50949;86;6;3;1;1;1;183000
5.50949;63;5;3;0;1;1;180500
5.50949;72;8;3;1;1;1;168391
5.50949;75;2;3;0;0;0;160883
0.70141;150;5;5;0;1;1;265000
0.70141;169;0;5;0;0;0;220000
1.45622;116;0;5;0;0;1;299999
4.21879;21;2;1;0;1;1;58900
4.21879;23;1;1;1;1;0;59900
5.50949;86;6;3;1;1;1;183000
6.28083;87;10;3;0;1;0;149000
4.23096;83;2;3;1;1;1;187850
5.12904;140;1;5;0;0;1;235000
4.23096;83;3;3;1;1;1;187850
0.61555;97;2;5;0;1;1;215000
5.12904;140;1;5;0;0;1;235000
0.75072;120;5;5;0;1;1;319000
4.23096;83;4;3;1;1;1;187850
0.64398;108;2;5;0;0;1;255000
6.28083;87;10;3;0;1;1;149000
6.28083;87;10;3;1;0;1;149000
6.28083;69;1;3;0;0;0;137154
4.23096;120;1;5;1;0;1;200000
6.28083;87;10;3;0;1;1;149000
4.23096;79;2;5;1;0;1;199000
5.12904;127;8;5;1;1;1;246570
0.75072;120;5;5;0;1;1;319000
5.12904;161;1;5;0;0;1;250000
0.75072;142;0;6;0;0;0;295000
0.75072;120;4;5;0;1;1;349000
0.75072;186;4;7;1;0;1;290000
5.12904;163;2;5;0;0;1;220000
4.23096;173;9;5;1;0;1;187000
8.98881;188;0;5;0;0;1;188000
3.72306;132;4;5;0;1;1;215000
3.72306;124;3;5;0;0;0;200500
3.72306;120;3;5;1;1;1;195000
5.35053;127;3;5;0;0;1;188000
0.75072;148;5;5;0;1;1;270000
0.75072;169;1;6;0;0;1;330000
5.35053;127;3;5;1;0;1;188000
3.72306;112;2;5;0;1;1;180000
3.72306;120;3;5;1;1;1;195000
0.75072;115;1;5;0;1;1;340000
0.75072;115;1;5;0;1;1;340000
0.75072;120;5;6;0;1;0;319000
3.72306;120;3;5;0;1;1;195000
0.75072;136;2;5;0;0;1;299900
3.72306;120;4;5;0;1;1;195000
3.72306;120;3;5;0;0;1;194900
0.75072;177;0;6;0;1;1;369000
0.75072;130;1;5;0;1;1;265000
0.75072;125;4;5;0;1;1;399000
0.75072;120;2;5;1;1;1;400000
0.75072;125;4;5;1;1;1;399000
0.75072;204;5;6;1;1;1;400000
0.75072;111;6;5;0;1;1;235000
0.75072;201;3;7;0;1;1;422100
0.75072;168;1;5;0;1;1;450000
0.75072;235;5;6;0;1;1;429900
0.75072;130;1;5;0;1;1;430000
0.75072;195;5;6;0;1;1;460000
0.75072;133;4;5;0;0;1;235000
0.75072;130;2;5;0;1;1;262000
0.75072;110;0;5;0;0;1;219000
0.75072;163;1;6;0;0;1;489000
0.75072;163;1;5;0;0;1;490000
0.75072;130;7;5;0;1;1;190000
0.75072;97;2;5;0;1;1;199000
0.34884;148;4;7;0;1;0;485000
1.361;250;0;7;0;0;0;500000
3.72306;60;4;3;1;0;0;97000
0.75072;65;6;5;0;1;1;185000
0.75072;105;6;5;0;1;1;179000
5.35053;63;9;3;0;1;1;85000
0.75072;110;3;5;0;1;1;193000
3.72306;60;1;3;0;0;1;93000
3.72306;56;0;3;0;0;0;95000
3.72306;56;2;3;0;0;1;110000
0.34884;148;4;7;0;1;1;485000
3.72306;62;0;3;0;0;0;97000
1.45622;120;0;4;0;0;0;299000
0.75072;104;3;5;0;0;0;165000
0.52143;18;3;1;0;0;1;56000
8.92575;125;7;4;0;1;1;85000
8.06846;62;6;3;0;1;1;105900
2.93805;240;1;4;1;0;1;750000
2.82883;133;6;3;1;1;1;346000
3.72306;73;0;3;0;0;0;85000
5.86895;120;2;4;0;1;1;254900
3.72306;66;3;3;0;0;1;122000
3.72306;62;0;3;0;0;0;114000
0.75072;150;3;4;0;1;1;310000
0.52143;18;3;1;0;0;0;56000
1.45622;118;2;4;0;1;0;324500
0.52143;18;3;0;0;0;0;56000
0.52143;18;3;1;0;0;0;55990
0.52143;20;3;1;0;0;1;55000
3.72306;56;0;3;0;0;0;83400
3.72306;69;5;3;0;1;0;120000
5.86895;81;1;4;0;1;1;140000
0.75072;250;2;4;0;0;1;750000
3.92202;240;4;4;1;1;1;750000
1.45622;120;3;4;0;1;0;340000
5.86895;87;3;4;1;0;1;139000
5.86895;87;0;4;1;1;1;150000
1.45622;122;3;4;0;1;0;348920
5.86895;105;2;4;1;1;1;159000
1.45622;116;1;4;0;1;0;338140
5.86895;95;6;4;1;1;1;145000
5.86895;105;2;4;0;1;1;163000
5.86895;120;5;4;1;1;1;175000
6.09595;104;0;4;0;0;1;160000
6.09595;132;0;4;0;0;1;179800
6.09595;120;0;4;1;1;1;179800
6.09595;83;0;4;0;0;1;179000
6.09595;83;0;4;0;1;1;179900
3.72306;59;0;3;1;1;1;133000
6.09595;122;4;4;1;1;1;185000
1.72232;110;1;3;1;1;1;330000
1.72232;122;4;3;1;1;1;330000
3.72306;67;0;3;0;0;0;138850
3.72306;83;1;3;0;1;1;150000
3.72306;66;2;3;0;0;0;139500
2.28401;128;5;3;1;1;1;320300
1.72232;110;1;3;0;1;1;340000
1.72232;123;3;4;1;1;1;345492
3.72306;70;0;3;0;1;1;154000
1.72232;110;1;3;1;1;1;305000
3.72306;83;0;3;0;0;0;160000
3.72306;71;3;3;0;1;1;156574
3.72306;68;3;3;0;1;1;150964
1.79241;120;1;3;0;1;1;295000
1.72232;123;0;3;1;1;1;366000
2.82883;120;1;3;0;1;1;295000
1.72232;103;1;3;0;0;1;280000
1.72232;122;4;3;1;1;1;310000
1.79241;94;2;3;0;1;1;295000
1.79241;99;1;3;0;0;1;265000
3.72703;149;0;4;1;1;1;729000
0.83622;125;6;3;0;1;1;265000
1.79241;120;1;3;1;1;1;295000
2.28401;112;4;3;1;1;1;375000
2.28401;112;5;3;1;1;1;385000
1.79241;99;1;3;0;1;0;265000
1.72232;109;0;3;1;0;1;250000
1.72232;95;5;3;1;1;1;255000
1.72232;89;1;3;1;0;1;270000
1.79241;74;1;3;0;0;1;250000
1.79241;102;0;3;0;0;0;239000
2.10787;102;1;3;1;1;1;357420
1.34658;140;9;4;1;1;1;715000
2.28401;127;4;3;1;1;1;349250
1.1971;95;1;3;1;1;1;360000
1.72232;72;3;3;0;0;1;240000
1.72232;82;3;3;0;1;1;246000
1.72232;75;3;3;0;0;1;240000
1.79241;74;2;3;0;0;1;230000
1.79241;73;4;3;0;1;1;217000
1.72232;80;3;3;0;0;1;230000
1.72232;71;3;3;0;1;1;220000
0.83622;92;3;3;0;0;1;220000
1.72232;81;4;3;1;0;0;210000
2.28401;128;5;3;1;1;1;352000
1.72232;104;4;3;0;0;0;219000
1.79241;90;0;3;0;0;1;220000
1.72232;66;1;3;1;1;1;209000
2.28401;102;1;3;1;1;1;330000
1.79241;87;5;3;0;0;0;199000
1.72232;70;3;3;0;0;1;200000
1.72232;65;2;3;1;1;1;195000
0.83622;99;3;3;0;1;1;219000
0.83622;87;3;3;0;0;1;219000
1.72232;66;1;3;1;1;1;209000
1.72232;72;1;3;1;1;1;185000
1.72232;74;5;3;0;1;1;205000
1.79241;72;1;3;0;1;1;185000
1.72232;85;0;3;0;0;1;185000
1.72232;66;1;3;1;1;1;184000
1.79241;80;14;3;0;1;1;188000
1.79241;67;6;3;0;1;1;185000
1.79241;78;14;3;0;1;1;188000
1.72232;65;2;3;1;1;1;195000
2.82883;112;2;3;1;1;1;310000
1.72232;81;4;3;1;1;0;210000
3.72703;141;2;4;0;1;0;700000
1.72232;80;3;3;0;0;1;230000
3.75851;175;5;4;0;1;1;700000
1.72232;109;2;3;0;0;0;230000
2.06858;86;2;3;0;0;0;280000
0.83622;125;6;3;0;1;1;265000
0.83622;152;7;3;0;1;1;245000
0.83622;152;7;3;0;1;1;245000
8.48755;83;2;3;0;0;1;116800
2.75254;86;0;4;0;1;1;200000
2.06858;120;1;3;0;1;1;295000
8.48755;62;0;3;1;0;1;106900
2.06858;102;5;3;0;1;1;250000
2.06858;123;7;3;0;1;0;278500
2.06858;81;4;3;0;1;0;250000
8.48755;83;2;3;1;0;1;116800
5.12904;78;0;3;0;0;0;105000
8.48755;80;0;3;0;1;1;116000
8.48755;71;4;3;0;1;1;105000
3.50483;100;3;4;0;1;1;199500
2.06858;96;0;3;0;1;1;240000
2.06858;102;5;3;1;1;1;230000
2.06858;86;2;3;0;0;1;280000
2.06858;103;5;3;1;1;1;269000
5.12904;92;2;3;0;0;1;119000
5.12904;79;0;3;0;1;1;98000
5.12904;57;0;3;0;0;0;105000
3.50483;92;1;4;1;1;1;215000
5.12904;61;0;3;0;0;0;110000
2.06858;90;0;3;0;0;0;220000
3.50483;93;3;4;1;1;1;199500
3.50483;100;3;4;0;1;1;199500
3.50483;108;7;4;0;1;1;204000
2.06858;86;3;3;0;1;1;206000
5.12904;43;0;3;0;0;0;135000
5.12904;67;1;3;0;0;0;87000
5.12904;64;1;3;0;0;0;89800
5.12904;73;0;3;1;0;0;135000
5.12904;90;1;3;0;0;1;145000
5.12904;60;0;3;1;0;0;80800
5.12904;54;1;3;0;0;1;71000
2.06858;69;1;3;0;1;1;189000
5.12904;50;0;3;0;0;0;126900
2.06858;82;1;3;1;1;1;188600
5.12904;74;2;3;0;0;1;147000
2.06858;81;1;3;0;1;1;184000
5.12904;75;1;3;0;0;1;154000
5.12904;75;6;3;1;1;1;151900
5.12904;46;2;3;1;0;0;65000
2.06858;78;1;3;0;0;1;195000
2.06858;103;4;3;1;0;1;198000
5.12904;75;0;3;0;0;1;110000
2.06858;77;0;3;0;1;1;170000
5.12904;75;6;3;0;0;0;151900
5.12904;68;3;3;0;1;1;170000
5.12904;50;-1;3;0;0;0;53000
2.06858;91;1;3;1;0;1;155000
5.12904;91;0;3;0;0;0;160000
5.12904;62;1;3;1;0;1;165000
5.12904;68;3;3;0;0;1;170000
2.06858;56;1;3;0;1;1;168000
5.12904;45;1;3;0;1;1;65000
2.06858;80;3;3;0;0;0;143000
5.12904;50;-1;3;1;0;0;49900
8.06846;48;4;3;1;0;1;52800
6.44034;54;11;3;1;1;1;65000
6.44034;47;-1;3;0;0;0;70000
6.44034;50;-1;3;0;0;0;76000
2.06858;74;4;3;0;0;1;151000
5.12904;60;1;3;0;0;0;62000
5.12904;67;0;3;1;0;0;87000
1.45622;94;2;4;0;0;1;321000
1.45622;83;2;4;0;1;1;285000
1.45622;116;0;4;0;0;1;299999
1.45622;84;5;4;0;1;1;260000
1.45622;106;5;4;0;1;0;259900
1.45622;110;1;4;0;0;1;235000
1.45622;118;1;4;0;0;1;220000
1.45622;90;5;4;0;1;1;250000
1.45622;91;5;4;0;1;1;199000
7.12174;114;5;4;1;1;1;210900
5.12904;150;2;4;0;0;0;232000
5.12904;120;2;4;0;0;0;186000
5.82483;91;0;4;1;0;1;227500
5.72743;114;2;4;0;0;1;228000
5.12904;115;2;4;0;0;0;195000
5.12904;86;2;4;0;1;1;177000
5.12904;116;2;4;1;0;1;199000
5.12904;106;1;4;0;0;1;199900
5.12904;142;2;4;0;0;0;240000
5.12904;131;3;4;0;0;0;232500
5.12904;160;1;4;0;0;1;249000
5.12904;120;3;4;0;0;0;186000
5.12904;100;3;4;0;0;1;170000
3.40639;102;2;4;0;1;1;156000
5.12904;95;0;4;1;0;0;155000
5.12904;95;0;4;1;0;0;155000
5.12904;74;0;4;0;1;1;153000
5.12904;95;0;4;1;0;0;155000
5.12904;95;0;4;1;0;0;155000
1.34658;48;11;1;0;1;0;75000
0.87501;42;2;2;0;0;0;117600
5.07601;33;6;1;0;1;0;54000
9.3054;44;10;1;0;1;0;65000
1.91239;69;2;2;0;1;1;119000
1.02103;58;3;2;0;1;1;112200
13.44523;50;4;2;0;0;1;108000
1.52912;50;4;2;0;0;1;108000
13.44523;50;4;2;0;0;1;108000
13.44523;60;0;2;0;0;0;108000
13.44523;68;0;2;0;0;0;123000
13.44523;32;6;2;0;1;0;100000
1.52912;55;0;2;0;0;0;117500
1.52912;52;2;2;1;0;1;123000
1.52912;55;0;2;0;0;0;117500
1.52912;55;0;2;1;0;0;117500
1.02103;65;3;2;0;1;1;125000
1.02103;39;1;2;1;1;1;110000
1.02103;58;3;2;0;1;1;112200
1.02103;70;0;2;0;0;1;99500
0.8379;38;1;2;1;1;0;124000
1.52912;55;0;2;0;0;0;117500
13.44523;40;1;2;0;0;1;100000
1.02103;45;3;2;0;1;1;128000
1.91239;51;2;2;0;1;1;110000
0.8379;40;0;2;0;1;1;114000
0.8379;51;2;2;0;0;0;130000
0.8379;48;0;2;0;0;1;120000
0.8379;39;0;2;1;1;1;110000
1.91239;54;-1;2;0;1;1;124740
1.91239;69;4;2;0;1;1;119000
1.91239;69;4;2;0;1;1;119000
1.02103;45;0;2;0;0;1;94000
1.02103;60;6;2;0;1;1;126000
0.8379;50;4;2;0;0;1;108000
1.02103;54;5;2;1;1;0;115000
0.8379;50;4;2;0;0;1;108000
14.15187;51;2;2;0;1;1;130000
3.8586;46;2;2;0;1;1;81000
2.17447;52;1;2;1;0;0;84000
0.8379;51;0;2;0;1;0;120000
3.8586;50;2;2;0;1;1;76000
3.8586;43;2;2;0;1;1;79200
3.8586;49;1;2;0;0;1;69000
3.8586;46;6;2;0;1;1;76000
3.8586;46;2;2;0;1;1;66700
5.90221;52;3;2;0;0;0;72200
3.8586;48;5;2;0;0;1;63500
5.90221;43;3;2;0;1;1;56500
5.90221;65;4;2;0;0;1;56500
5.90221;44;0;2;0;0;1;59900
5.90221;45;5;2;0;1;1;65000
3.72306;43;0;2;0;0;0;60000
1.45622;73;4;3;0;0;1;290000
0.97088;35;3;1;0;0;1;78900
1.45622;139;2;5;0;0;1;417000
1.35537;38;-1;1;0;0;0;58800
5.37218;68;0;3;0;1;0;147500
0.75072;315;4;7;0;1;0;1260000
0.70141;315;4;12;0;1;1;1260000
0.97088;40;3;1;0;0;1;78900
3.72306;31;0;2;0;0;0;50000
0.70141;174;5;5;0;1;1;400000
3.26163;159;3;5;0;1;0;390000
5.37218;71;1;3;0;0;1;155000
5.37218;80;4;3;1;1;1;140000
0.70141;265;2;6;0;0;1;395000
0.70141;177;0;5;0;0;0;377000
0.70141;127;5;5;0;1;1;390000
5.37218;58;1;3;1;1;1;145000
0.70141;198;4;7;0;0;0;390000
0.70141;148;3;5;1;0;1;360000
0.70141;153;4;5;0;0;1;350000
0.70141;277;0;6;0;0;0;369000
0.70141;120;3;5;0;1;1;329000
6.89724;160;3;5;0;0;1;390000
3.26163;160;3;6;1;1;0;390000
3.26163;160;3;6;1;1;0;390000
3.22382;250;0;6;1;0;1;375000
5.37218;93;2;3;0;0;1;139900
5.37218;84;5;3;0;0;0;155000
1.35537;39;-1;2;1;0;0;51900
1.35537;22;-1;1;0;0;0;45000
1.35537;25;0;1;0;0;0;55500
0.97088;36;11;1;0;1;1;75000
0.97088;40;3;1;0;0;0;79000
0.97088;36;1;1;0;0;0;70000
3.72306;44;0;2;0;0;1;63000
1.4092;21;-1;1;0;0;0;35000
3.72306;28;0;2;0;1;0;55000
1.4092;21;-1;1;0;0;0;35000
1.4092;21;-1;1;0;0;0;35000
1.4092;21;-1;1;0;0;0;35000
3.72306;44;0;2;0;1;0;63000
1.34658;161;14;4;1;1;0;1263888
1.34658;151;14;4;1;1;0;1263888
1.34658;156;16;4;0;1;0;1292888
2.10787;300;3;4;1;1;1;1300000
1.34658;156;16;4;1;1;0;1312888
1.34658;156;16;4;1;1;0;1312888
1.34658;162;14;4;0;1;0;1338888
3.4629;162;14;4;0;1;0;1338000
1.34658;162;14;5;1;1;0;1338888
3.92202;258;-1;4;1;0;1;1350000
1.34658;151;14;4;1;1;0;1259888
1.34658;162;14;4;1;1;0;1359888
1.34658;151;14;4;1;1;0;1259888
1.34658;162;14;4;1;1;0;1359888
1.34658;162;14;4;1;1;0;1359888
1.34658;162;14;4;1;1;0;1359888
1.34658;162;14;5;1;1;1;1359888
2.93805;262;0;4;0;1;1;1361040
12.73494;29;2;4;0;0;0;63000
5.12904;140;3;4;0;0;0;260000
12.73494;95;2;4;0;0;0;69000
0.64398;108;2;4;0;0;1;255000
5.12904;81;0;4;0;0;0;125000
5.35053;72;6;3;1;1;0;90000
5.35053;77;4;3;0;0;1;89900
12.73494;95;2;4;1;0;1;68500
12.73494;95;2;4;0;0;1;69000
12.73494;95;2;4;0;0;1;69000
5.35053;62;4;3;0;0;1;70000
5.12904;81;0;4;0;0;0;125000
5.12904;72;1;4;0;0;1;124900
5.12904;82;0;4;0;0;0;125000
5.12904;81;0;4;0;0;0;125000
0.64398;108;2;4;0;0;1;255000
1.72232;125;5;4;0;0;1;312500
1.72232;110;1;4;0;1;1;305000
1.72232;115;3;4;0;0;0;300000
1.72232;115;1;4;0;0;1;299000
0.64398;115;1;4;0;1;1;239900
5.35053;94;10;3;0;1;1;105000
0.64398;94;1;4;0;1;1;239000
5.35053;62;4;3;0;0;0;70000
5.35053;60;0;3;0;0;0;70000
1.72232;137;3;4;1;1;1;340000
1.72232;137;3;4;1;1;1;340000
1.72232;118;3;4;1;1;1;270000
5.35053;68;3;3;0;0;1;96000
5.35053;77;0;3;0;0;1;110000
5.35053;100;4;3;0;1;1;115000
1.72232;137;3;4;1;1;1;370000
1.72232;137;3;4;1;1;1;370000
1.72232;137;3;4;0;1;1;370000
1.72232;103;3;4;0;1;1;250000
1.72232;113;2;4;0;0;0;250000
1.72232;109;0;4;1;1;1;260000
5.35053;100;4;3;0;1;1;112000
5.35053;100;7;3;0;1;1;129000
1.72232;119;3;4;0;1;1;238900
1.72232;93;3;4;0;1;1;220000
5.35053;65;4;3;0;0;1;125000
5.35053;92;5;3;1;1;1;119900
1.72232;91;5;4;0;1;1;239900
12.73494;110;0;4;0;0;1;84900
0.64398;100;2;4;0;0;1;230000
1.72232;85;2;4;1;1;1;190000
5.35053;50;1;3;0;0;1;85000
5.07601;70;1;2;1;0;1;105000
5.07601;50;3;2;1;1;1;99780
5.07601;52;3;2;1;1;1;108717
5.07601;55;2;2;1;1;0;106800
5.07601;41;4;2;1;1;1;86835
5.07601;41;3;2;1;1;1;84768
5.07601;41;1;2;0;0;1;77000
5.07601;63;13;2;0;1;1;75600
5.07601;45;0;2;0;0;0;74000
5.07601;42;3;2;0;0;0;68000
5.07601;48;3;2;0;1;0;103500
5.07601;50;2;2;1;1;1;90198
1.34658;203;17;5;1;1;1;955888
1.34658;172;17;5;1;1;1;960888
1.34658;172;17;5;0;1;1;960888
1.34658;172;17;4;0;0;0;960888
2.06858;450;7;5;1;0;1;970000
1.35537;258;8;7;1;1;1;980000
4.77334;180;12;3;1;1;1;985000
1.72232;437;4;6;1;1;1;990000
1.4092;360;1;9;0;0;1;950000
2.48347;523;0;6;1;1;1;950000
2.82883;95;5;5;0;1;1;203325
2.82883;128;4;5;0;1;1;330000
7.29636;93;8;3;0;1;1;139500
2.82883;96;0;6;0;0;0;189024
1.4092;110;0;5;0;0;1;219000
4.99928;100;6;3;0;0;0;350000
1.4092;147;2;5;0;0;0;350000
1.4092;130;2;5;0;1;1;262000
1.35537;110;0;5;0;0;1;219000
2.82883;130;4;4;1;1;1;324000
2.82883;91;6;5;0;0;0;235000
2.82883;130;4;5;0;1;1;330000
1.4092;200;4;5;0;0;1;290000
1.4092;143;5;5;0;1;1;260000
1.4092;177;0;6;0;0;1;369000
1.72232;99;2;5;1;0;1;185000
1.4092;115;3;5;0;1;0;330000
2.06858;92;3;5;0;0;1;198000
1.4092;130;2;5;0;1;1;262000
1.4092;130;2;5;0;1;1;262000
1.79241;154;4;5;0;0;1;250000
2.82883;191;7;6;0;1;1;298000
1.72232;120;5;5;1;1;1;240000
2.6219;108;2;5;1;1;1;180000
2.6219;112;2;5;1;1;1;180000
1.79241;154;4;5;0;0;1;250000
2.06858;114;2;5;1;0;1;229000
2.82883;92;3;5;1;1;1;211888
1.79241;153;4;5;0;0;0;250000
1.79241;153;4;5;0;0;0;250000
1.72232;120;5;5;1;1;1;240000
2.82883;191;7;6;0;1;1;298000
1.79241;154;4;5;0;0;0;250000
1.4092;110;6;5;1;1;1;301510
1.4092;146;2;5;1;0;0;350000
1.35537;160;4;7;0;0;1;352000
3.1644;80;6;3;0;1;1;137000
1.4092;174;1;6;0;0;1;220000
1.4092;190;4;7;1;0;0;290000
